	Views	Protein	Species	E-value	% identity	Align len	Strands	Query ID	Query from	Query to	Target from	Target to	Bitscore	# identical	Positives	Gaps	Query len	Target len
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G19410.1	AT1G19410.1	A.thaliana Araport11	1.29e-11	25	379	+/+	A08p37180.2_BraZ1	132	460	34	401	67.0106	94	155	61	499	436
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G38565.1	AT5G38565.1	A.thaliana Araport11	1.49e-11	27	274	+/+	A08p37180.2_BraZ1	235	497	114	340	66.2402	75	120	58	499	350
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G38565.1	AT5G38565.1	A.thaliana Araport11	8.26e-3	65	26	+/+	A08p37180.2_BraZ1	33	58	22	47	38.891	17	20	0	499	350
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G52680.2	AT3G52680.2	A.thaliana Araport11	4.01e-11	30	252	+/+	A08p37180.2_BraZ1	136	383	83	323	65.0846	76	113	15	499	365
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56452.2	AT5G56452.2	A.thaliana Araport11	4.17e-11	29	218	+/+	A08p37180.2_BraZ1	286	499	18	227	63.5438	64	109	12	499	227
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51055.1	AT1G51055.1	A.thaliana Araport11	2.17e-10	42	79	+/+	A08p37180.2_BraZ1	417	495	85	158	59.6918	33	44	5	499	162
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56810.2	AT5G56810.2	A.thaliana Araport11	2.23e-10	30	229	+/+	A08p37180.2_BraZ1	133	353	75	291	62.3882	69	112	20	499	310
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G56810.2	AT5G56810.2	A.thaliana Araport11	5.43e-5	54	56	+/+	A08p37180.2_BraZ1	6	61	8	63	45.8246	30	41	0	499	310
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G22660.2	AT5G22660.2	A.thaliana Araport11	5.63e-10	27	390	+/+	A08p37180.2_BraZ1	133	497	71	445	62.003	107	173	40	499	451
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G26922.4	AT3G26922.4	A.thaliana Araport11	8.29e-10	35	232	+/+	A08p37180.2_BraZ1	131	356	46	264	60.4622	82	111	19	499	282
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G22660.1	AT5G22660.1	A.thaliana Araport11	1.06e-9	29	242	+/+	A08p37180.2_BraZ1	133	356	71	305	60.4622	69	107	25	499	316
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G26922.5	AT3G26922.5	A.thaliana Araport11	1.51e-9	35	222	+/+	A08p37180.2_BraZ1	141	356	52	260	59.3066	78	107	19	499	278
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G26922.3	AT3G26922.3	A.thaliana Araport11	1.51e-9	35	222	+/+	A08p37180.2_BraZ1	141	356	52	260	59.3066	78	107	19	499	278
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G26922.1	AT3G26922.1	A.thaliana Araport11	2.03e-9	35	222	+/+	A08p37180.2_BraZ1	141	356	81	289	59.3066	78	107	19	499	307
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G26922.1	AT3G26922.1	A.thaliana Araport11	3.59e-2	51	51	+/+	A08p37180.2_BraZ1	12	62	13	63	36.965	26	37	0	499	307
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G26922.2	AT3G26922.2	A.thaliana Araport11	2.03e-9	35	222	+/+	A08p37180.2_BraZ1	141	356	81	289	59.3066	78	107	19	499	307
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G26922.2	AT3G26922.2	A.thaliana Araport11	3.59e-2	51	51	+/+	A08p37180.2_BraZ1	12	62	13	63	36.965	26	37	0	499	307
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G22670.1	AT5G22670.1	A.thaliana Araport11	9.42e-9	31	202	+/+	A08p37180.2_BraZ1	125	322	65	254	58.151	63	91	16	499	444
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G78760.1	AT1G78760.1	A.thaliana Araport11	1.10e-8	28	173	+/+	A08p37180.2_BraZ1	161	332	104	268	57.7658	48	85	9	499	453
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G46340.1	AT3G46340.1	A.thaliana Araport11	0	77	397	+/+	BolC3t19314H	7	401	499	890	568.155	306	338	7	401	890
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G46400.1	AT3G46400.1	A.thaliana Araport11	3.39e-175	66	395	+/+	BolC3t19314H	7	401	497	884	511.916	262	309	7	401	884
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G46370.1	AT3G46370.1	A.thaliana Araport11	2.42e-166	64	395	+/+	BolC3t19314H	7	401	414	794	486.493	251	294	14	401	794
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G46370.2	AT3G46370.2	A.thaliana Araport11	2.42e-166	64	395	+/+	BolC3t19314H	7	401	414	794	486.493	251	294	14	401	794
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G46330.2	AT3G46330.2	A.thaliana Araport11	1.13e-165	69	343	+/+	BolC3t19314H	64	401	513	855	486.493	237	278	5	401	855
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G46330.1	AT3G46330.1	A.thaliana Araport11	1.78e-165	69	343	+/+	BolC3t19314H	64	401	537	879	486.878	237	278	5	401	879
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G46355.1	AT3G46355.1	A.thaliana Araport11	2.14e-164	73	311	+/+	BolC3t19314H	91	401	1	292	463.381	226	251	19	401	292
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G46410.1	AT3G46410.1	A.thaliana Araport11	1.48e-162	72	311	+/+	BolC3t19314H	91	401	1	292	458.373	223	252	19	401	292
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G46420.1	AT3G46420.1	A.thaliana Araport11	1.82e-162	73	315	+/+	BolC3t19314H	88	401	526	839	478.019	230	263	2	401	839
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G28960.1	AT2G28960.1	A.thaliana Araport11	1.90e-156	67	327	+/+	BolC3t19314H	75	401	423	749	459.529	220	257	0	401	749
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G21340.1	AT3G21340.1	A.thaliana Araport11	2.12e-156	67	330	+/+	BolC3t19314H	72	401	571	900	464.151	221	262	0	401	900
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51830.2	AT1G51830.2	A.thaliana Araport11	3.39e-156	66	330	+/+	BolC3t19314H	72	401	372	701	457.218	218	262	0	401	701
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51830.1	AT1G51830.1	A.thaliana Araport11	4.02e-156	66	330	+/+	BolC3t19314H	72	401	365	694	456.833	218	262	0	401	694
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51850.2	AT1G51850.2	A.thaliana Araport11	8.65e-155	66	330	+/+	BolC3t19314H	72	401	557	886	459.529	218	263	0	401	886
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51850.1	AT1G51850.1	A.thaliana Araport11	1.03e-154	66	330	+/+	BolC3t19314H	72	401	537	866	458.759	218	263	0	401	866
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G59680.1	AT5G59680.1	A.thaliana Araport11	1.10e-154	69	337	+/+	BolC3t19314H	65	401	552	888	459.529	233	269	0	401	888
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G59650.1	AT5G59650.1	A.thaliana Araport11	1.31e-154	70	332	+/+	BolC3t19314H	70	401	556	885	459.144	233	269	2	401	885
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G59650.2	AT5G59650.2	A.thaliana Araport11	1.69e-154	70	332	+/+	BolC3t19314H	70	401	564	893	459.144	233	269	2	401	893
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51805.2	AT1G51805.2	A.thaliana Araport11	3.11e-154	59	401	+/+	BolC3t19314H	6	401	464	861	457.603	235	292	8	401	861
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G28960.2	AT2G28960.2	A.thaliana Araport11	3.77e-154	67	327	+/+	BolC3t19314H	75	401	555	881	457.988	220	257	0	401	881
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G28970.2	AT2G28970.2	A.thaliana Araport11	4.24e-154	65	338	+/+	BolC3t19314H	64	401	415	752	453.751	219	258	0	401	752
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51805.1	AT1G51805.1	A.thaliana Araport11	4.92e-154	59	401	+/+	BolC3t19314H	6	401	488	885	457.603	235	292	8	401	885
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G28970.1	AT2G28970.1	A.thaliana Araport11	1.40e-153	65	338	+/+	BolC3t19314H	64	401	450	787	453.366	219	258	0	401	787
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51820.2	AT1G51820.2	A.thaliana Araport11	4.47e-153	65	330	+/+	BolC3t19314H	72	401	295	624	446.817	214	262	0	401	624
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G20450.1	AT4G20450.1	A.thaliana Araport11	1.13e-150	65	330	+/+	BolC3t19314H	72	401	570	899	449.514	215	254	0	401	899
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G29000.1	AT2G29000.1	A.thaliana Araport11	3.09e-150	65	331	+/+	BolC3t19314H	71	401	543	873	447.588	216	254	0	401	873
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51820.1	AT1G51820.1	A.thaliana Araport11	4.89e-150	65	330	+/+	BolC3t19314H	72	401	557	886	447.203	214	262	0	401	886
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G28990.2	AT2G28990.2	A.thaliana Araport11	5.72e-150	65	330	+/+	BolC3t19314H	72	401	556	885	447.203	215	256	0	401	885
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G28990.1	AT2G28990.1	A.thaliana Araport11	5.72e-150	65	330	+/+	BolC3t19314H	72	401	556	885	447.203	215	256	0	401	885
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G59670.2	AT5G59670.2	A.thaliana Araport11	3.88e-149	66	323	+/+	BolC3t19314H	79	401	550	869	444.506	212	255	3	401	869
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G59670.1	AT5G59670.1	A.thaliana Araport11	3.88e-149	66	323	+/+	BolC3t19314H	79	401	550	869	444.506	212	255	3	401	869
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G04300.1	AT2G04300.1	A.thaliana Araport11	2.51e-147	65	330	+/+	BolC3t19314H	75	401	523	852	439.499	213	252	3	401	852
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G04300.2	AT2G04300.2	A.thaliana Araport11	7.28e-147	65	330	+/+	BolC3t19314H	75	401	564	893	439.499	213	252	3	401	893
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51810.1	AT1G51810.1	A.thaliana Araport11	8.32e-146	65	330	+/+	BolC3t19314H	72	401	429	745	432.18	213	248	13	401	745
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51860.2	AT1G51860.2	A.thaliana Araport11	9.78e-145	61	335	+/+	BolC3t19314H	67	401	414	747	429.483	206	255	1	401	747
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G49100.1	AT1G49100.1	A.thaliana Araport11	1.11e-144	64	338	+/+	BolC3t19314H	64	401	552	889	433.721	215	255	0	401	889
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G14510.2	AT2G14510.2	A.thaliana Araport11	3.14e-144	66	327	+/+	BolC3t19314H	75	401	553	877	432.18	216	253	2	401	877
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G14510.1	AT2G14510.1	A.thaliana Araport11	3.89e-144	66	327	+/+	BolC3t19314H	75	401	545	869	431.795	216	253	2	401	869
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51890.5	AT1G51890.5	A.thaliana Araport11	6.65e-144	64	323	+/+	BolC3t19314H	79	401	284	605	422.935	206	245	1	401	605
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G07560.1	AT1G07560.1	A.thaliana Araport11	1.66e-143	65	330	+/+	BolC3t19314H	72	401	549	872	430.254	213	253	6	401	872
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51860.1	AT1G51860.1	A.thaliana Araport11	5.59e-143	61	335	+/+	BolC3t19314H	67	401	558	891	429.098	206	255	1	401	891
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G16900.4	AT5G16900.4	A.thaliana Araport11	5.66e-142	66	315	+/+	BolC3t19314H	72	384	366	680	420.239	209	246	2	401	681
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G14440.1	AT2G14440.1	A.thaliana Araport11	8.03e-142	65	327	+/+	BolC3t19314H	75	401	546	870	425.631	212	250	2	401	870
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51890.4	AT1G51890.4	A.thaliana Araport11	9.95e-142	64	323	+/+	BolC3t19314H	79	401	492	813	423.705	206	245	1	401	813
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51880.1	AT1G51880.1	A.thaliana Araport11	3.81e-141	61	339	+/+	BolC3t19314H	63	401	539	873	424.091	208	253	4	401	873
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51880.2	AT1G51880.2	A.thaliana Araport11	6.83e-141	61	339	+/+	BolC3t19314H	63	401	557	891	423.705	208	253	4	401	891
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51880.3	AT1G51880.3	A.thaliana Araport11	8.42e-141	61	339	+/+	BolC3t19314H	63	401	565	899	423.705	208	253	4	401	899
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51890.1	AT1G51890.1	A.thaliana Araport11	1.40e-140	64	323	+/+	BolC3t19314H	79	401	556	877	422.55	206	245	1	401	877
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G20450.2	AT4G20450.2	A.thaliana Araport11	8.28e-140	62	330	+/+	BolC3t19314H	72	401	570	884	421.009	205	244	15	401	884
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51870.1	AT1G51870.1	A.thaliana Araport11	1.70e-139	60	339	+/+	BolC3t19314H	63	401	501	838	418.698	205	252	1	401	838
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G16900.3	AT5G16900.3	A.thaliana Araport11	2.53e-139	66	315	+/+	BolC3t19314H	72	384	552	866	419.083	209	246	2	401	867
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G16900.1	AT5G16900.1	A.thaliana Araport11	2.53e-139	66	315	+/+	BolC3t19314H	72	384	552	866	419.083	209	246	2	401	867
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51870.2	AT1G51870.2	A.thaliana Araport11	5.57e-139	60	339	+/+	BolC3t19314H	63	401	553	890	419.083	205	252	1	401	890
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51800.1	AT1G51800.1	A.thaliana Araport11	7.10e-137	60	331	+/+	BolC3t19314H	73	401	566	895	413.69	200	250	3	401	895
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51890.2	AT1G51890.2	A.thaliana Araport11	1.36e-135	60	345	+/+	BolC3t19314H	79	401	556	899	410.223	208	247	23	401	899
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G59660.2	AT5G59660.2	A.thaliana Araport11	5.19e-127	61	322	+/+	BolC3t19314H	79	400	474	764	386.341	197	229	31	401	831
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G07550.1	AT1G07550.1	A.thaliana Araport11	5.96e-127	60	332	+/+	BolC3t19314H	71	401	538	865	387.111	198	247	5	401	865
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G59660.3	AT5G59660.3	A.thaliana Araport11	1.03e-126	60	334	+/+	BolC3t19314H	68	400	487	789	386.341	199	236	32	401	856
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G59660.1	AT5G59660.1	A.thaliana Araport11	1.20e-126	60	334	+/+	BolC3t19314H	68	400	484	786	385.956	199	236	32	401	853
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51910.1	AT1G51910.1	A.thaliana Araport11	8.48e-126	60	317	+/+	BolC3t19314H	75	390	555	867	384.415	190	237	5	401	877
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G29990.1	AT4G29990.1	A.thaliana Araport11	9.24e-116	56	327	+/+	BolC3t19314H	76	401	557	877	358.221	183	236	7	401	877
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G19230.2	AT2G19230.2	A.thaliana Araport11	1.61e-112	56	327	+/+	BolC3t19314H	80	401	556	878	349.747	182	235	9	401	878
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G19230.1	AT2G19230.1	A.thaliana Araport11	2.34e-111	56	326	+/+	BolC3t19314H	80	400	557	878	350.132	181	234	9	401	1026
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G19190.1	AT2G19190.1	A.thaliana Araport11	2.02e-109	54	327	+/+	BolC3t19314H	76	401	557	877	341.658	175	233	7	401	877
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G19210.1	AT2G19210.1	A.thaliana Araport11	2.18e-108	53	329	+/+	BolC3t19314H	76	401	559	882	338.961	175	230	8	401	882
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G05700.1	AT1G05700.1	A.thaliana Araport11	4.61e-101	53	293	+/+	BolC3t19314H	83	373	560	850	319.316	154	212	4	401	853
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G05700.2	AT1G05700.2	A.thaliana Araport11	1.16e-100	53	293	+/+	BolC3t19314H	83	373	591	881	318.931	154	212	4	401	884
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51790.1	AT1G51790.1	A.thaliana Araport11	1.83e-100	46	333	+/+	BolC3t19314H	69	401	553	883	318.161	153	224	2	401	883
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51790.3	AT1G51790.3	A.thaliana Araport11	1.83e-100	46	333	+/+	BolC3t19314H	69	401	553	883	318.161	153	224	2	401	883
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51790.2	AT1G51790.2	A.thaliana Araport11	4.13e-100	46	333	+/+	BolC3t19314H	69	401	605	935	318.546	153	224	2	401	935
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G29180.3	AT4G29180.3	A.thaliana Araport11	6.19e-96	50	307	+/+	BolC3t19314H	80	371	551	856	306.99	154	205	16	401	911
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G29180.2	AT4G29180.2	A.thaliana Araport11	6.66e-96	50	307	+/+	BolC3t19314H	80	371	554	859	306.99	154	205	16	401	914
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G29180.1	AT4G29180.1	A.thaliana Araport11	8.81e-96	50	307	+/+	BolC3t19314H	80	371	552	857	306.605	154	205	16	401	912
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G29450.1	AT4G29450.1	A.thaliana Araport11	5.32e-91	48	314	+/+	BolC3t19314H	80	377	553	863	293.123	150	199	19	401	864
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51890.3	AT1G51890.3	A.thaliana Araport11	1.13e-88	73	187	+/+	BolC3t19314H	79	265	556	741	284.263	136	155	1	401	742
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51620.2	AT1G51620.2	A.thaliana Araport11	1.15e-87	49	298	+/+	BolC3t19314H	83	377	37	328	269.626	146	193	9	401	337
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G37050.1	AT2G37050.1	A.thaliana Araport11	5.91e-81	45	293	+/+	BolC3t19314H	83	369	593	883	267.314	133	189	8	401	934
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G37050.3	AT2G37050.3	A.thaliana Araport11	5.93e-81	45	293	+/+	BolC3t19314H	83	369	594	884	267.314	133	189	8	401	935
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G45920.1	AT3G45920.1	A.thaliana Araport11	1.95e-79	62	193	+/+	BolC3t19314H	214	401	1	193	243.432	120	146	5	401	193
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G23540.1	AT1G23540.1	A.thaliana Araport11	1.37e-78	46	319	+/+	BolC3t19314H	83	393	359	667	256.914	148	197	18	401	721
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G10620.1	AT1G10620.1	A.thaliana Araport11	2.10e-77	48	288	+/+	BolC3t19314H	83	362	358	643	253.832	137	185	10	401	719
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G70460.1	AT1G70460.1	A.thaliana Araport11	2.60e-75	48	288	+/+	BolC3t19314H	83	362	341	626	248.054	138	184	10	401	711
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G67720.1	AT1G67720.1	A.thaliana Araport11	4.48e-75	45	286	+/+	BolC3t19314H	92	375	605	886	251.521	128	176	6	401	930
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G51620.1	AT1G51620.1	A.thaliana Araport11	1.65e-72	47	259	+/+	BolC3t19314H	122	377	1	254	228.409	123	165	8	401	263
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G21480.1	AT2G21480.1	A.thaliana Araport11	3.11e-72	43	310	+/+	BolC3t19314H	81	386	511	818	242.662	134	183	6	401	872
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G20530.1	AT3G20530.1	A.thaliana Araport11	1.29e-71	45	289	+/+	BolC3t19314H	83	363	70	358	229.95	129	172	8	401	387
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G79620.1	AT1G79620.1	A.thaliana Araport11	1.71e-71	47	290	+/+	BolC3t19314H	81	363	624	909	242.276	135	184	11	401	972
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G79620.5	AT1G79620.5	A.thaliana Araport11	2.74e-71	47	290	+/+	BolC3t19314H	81	363	650	935	241.891	135	184	11	401	998
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G54380.1	AT5G54380.1	A.thaliana Araport11	3.11e-71	45	293	+/+	BolC3t19314H	81	369	496	787	239.965	133	175	5	401	856
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G04690.1	AT3G04690.1	A.thaliana Araport11	6.90e-71	43	298	+/+	BolC3t19314H	81	374	503	799	238.81	127	184	5	401	851
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G58690.1	AT3G58690.1	A.thaliana Araport11	9.96e-71	43	291	+/+	BolC3t19314H	83	362	75	363	228.024	126	177	13	401	401
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G29990.2	AT4G29990.2	A.thaliana Araport11	1.53e-70	65	172	+/+	BolC3t19314H	76	247	557	726	236.113	112	135	2	401	733
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G52290.1	AT1G52290.1	A.thaliana Araport11	1.53e-70	43	294	+/+	BolC3t19314H	75	359	123	414	230.72	125	182	11	401	510
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G51550.1	AT3G51550.1	A.thaliana Araport11	1.60e-70	42	309	+/+	BolC3t19314H	81	380	522	829	238.424	131	190	10	401	896
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G39000.1	AT5G39000.1	A.thaliana Araport11	1.60e-70	43	326	+/+	BolC3t19314H	81	395	504	829	238.039	140	191	11	401	874
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G24540.1	AT3G24540.1	A.thaliana Araport11	2.58e-70	41	323	+/+	BolC3t19314H	83	396	171	491	231.491	133	187	11	401	555
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G38990.1	AT5G38990.1	A.thaliana Araport11	3.97e-70	43	326	+/+	BolC3t19314H	81	395	511	836	237.269	139	191	11	401	881
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT3G46290.1	AT3G46290.1	A.thaliana Araport11	4.13e-70	43	300	+/+	BolC3t19314H	96	388	488	786	236.498	130	179	8	401	831
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G28590.1	AT2G28590.1	A.thaliana Araport11	4.55e-70	43	308	+/+	BolC3t19314H	65	362	68	372	227.254	132	179	13	401	425
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G68690.2	AT1G68690.2	A.thaliana Araport11	1.55e-69	44	295	+/+	BolC3t19314H	83	369	365	655	232.646	131	180	12	401	709
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT5G44220.1	AT5G44220.1	A.thaliana Araport11	2.14e-65	50	260	+/+	BolC4t26698H	15	266	55	296	206.453	129	162	26	266	296
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT4G38870.1	AT4G38870.1	A.thaliana Araport11	7.77e-25	32	270	+/+	BolC4t26698H	4	239	32	299	102.834	86	134	36	266	427
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G21930.2	AT2G21930.2	A.thaliana Araport11	4.16e-23	39	192	+/+	BolC4t26698H	11	177	3	189	97.4413	74	98	30	266	397
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT2G21930.2	AT2G21930.2	A.thaliana Araport11	5.31e-7	40	85	+/+	BolC4t26698H	186	266	320	397	50.447	34	48	11	266	397
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G47810.1	AT1G47810.1	A.thaliana Araport11	3.80e-21	33	209	+/+	BolC4t26698H	14	182	4	210	91.6633	70	99	42	266	352
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G46840.1	AT1G46840.1	A.thaliana Araport11	1.09e-18	34	196	+/+	BolC4t26698H	10	184	15	209	85.5001	66	97	22	266	476
	phytozome-next.jgi.doe.gov/report/protein/Athaliana_Araport11/AT1G47790.1	AT1G47790.1	A.thaliana Araport11	2.08e-17	31	209	+/+	BolC4t26698H	22	213	25	229	81.2629	65	95	21	266	390
